YEAR,UNITID,CIPCODE,MAJORNUM,AWLEVEL,CTOTALT,CTOTALM,CTOTALW,CAIANT,CAIANM,CAIANW,CASIAT,CASIAM,CASIAW,CBKAAT,CBKAAM,CBKAAW,CHISPT,CHISPM,CHISPW,CNHPIT,CNHPIM,CNHPIW,CWHITT,CWHITM,CWHITW,C2MORT,C2MORM,C2MORW,CUNKNT,CUNKNM,CUNKNW,CNRALT,CNRALM,CNRALW  
2017,194824,"Economics, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Social Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Visual and Performing Arts, General",1,Bachelor's degree,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
2017,194824,"Visual and Performing Arts, General",1,Master's degree,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2017,194824,Game and Interactive Media Design,1,Bachelor's degree,31,24,7,0,0,0,5,4,1,0,0,0,1,0,1,0,0,0,22,17,5,0,0,0,1,1,0,2,2,0
2017,194824,Pre-Medicine/Pre-Medical Studies,1,Bachelor's degree,9,6,3,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
2017,194824,"Business Administration and Management, General",1,Bachelor's degree,69,55,14,0,0,0,3,2,1,2,2,0,6,4,2,0,0,0,49,40,9,3,3,0,1,0,1,5,4,1
2017,194824,"Business Administration and Management, General",1,Master's degree,34,17,17,0,0,0,4,3,1,0,0,0,2,1,1,0,0,0,12,9,3,0,0,0,1,0,1,15,4,11
2017,194824,"Logistics, Materials, and Supply Chain Management",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Entrepreneurship/Entrepreneurial Studies,1,Master's degree,10,6,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,3,2,1,0,1,0,0,0,2,2,0
2017,194824,"Finance and Financial Management Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Business Statistics,1,Master's degree,29,14,15,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,4,2,2,1,1,0,2,0,2,19,8,11
2017,194824,"Management Sciences and Quantitative Methods, Other",1,Master's degree,17,10,7,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,4,6
2017,194824,"Business, Management, Marketing, and Related Support Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,99,1,Bachelor's degree,1451,1028,423,0,0,0,160,107,53,23,17,6,120,87,33,0,0,0,909,657,252,81,55,26,30,18,12,128,87,41
2017,194824,99,1,Master's degree,429,300,129,0,0,0,30,22,8,8,5,3,24,18,6,0,0,0,199,152,47,11,9,2,7,4,3,150,90,60
